load arguments: {'training_data': '../../datasets/', 'output': '../../output/results/Paper/BrazilianEcommerce/', 'dataset_division': '721_5fold', 'embedding_module': 'HolE', 'alignment_module': 'sharing', 'search_module': 'greedy', 'dim': 100, 'init': 'xavier', 'ent_l2_norm': True, 'rel_l2_norm': True, 'loss_norm': 'L2', 'margin': 0.2, 'neg_sampling': 'uniform', 'neg_triple_num': 1, 'learning_rate': 0.01, 'optimizer': 'Adagrad', 'max_epoch': 2000, 'batch_size': 5000, 'batch_threads_num': 2, 'test_threads_num': 3, 'ordered': True, 'start_valid': 100, 'eval_freq': 10, 'stop_metric': 'hits1', 'eval_metric': 'inner', 'csls': 10, 'top_k': [1, 5, 10, 50], 'is_save': True, 'eval_norm': False}
HolE
<openea.modules.args.args_hander.ARGs object at 0x7ff399c34780>
read relation triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//rel_triples_1
read relation triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//rel_triples_2
read attribute triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//attr_triples_1
read attribute triples: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//attr_triples_2
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//721_5fold/1/train_links
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//721_5fold/1/valid_links
read links: ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM//721_5fold/1/test_links
Number of rt_dict: 20000
Number of hr_dict: 1
entity relations dict: 20000
Number of av_dict: 20000
entity attributes dict: 20000

KG statistics:
Number of entities: 20001
Number of relations: 1
Number of attributes: 5
Number of relation triples: 20000
Number of attribute triples: 100000
Number of local relation triples: 20000
Number of local attribute triples: 100000

Number of rt_dict: 31014
Number of hr_dict: 31018
entity relations dict: 31014
Number of av_dict: 20000
entity attributes dict: 20000

KG statistics:
Number of entities: 31018
Number of relations: 5
Number of attributes: 1
Number of relation triples: 64357
Number of attribute triples: 20000
Number of local relation triples: 64357
Number of local attribute triples: 20000

Number of rt_dict: 20000
Number of hr_dict: 1
entity relations dict: 20000
Number of av_dict: 20000
entity attributes dict: 20000

KG statistics:
Number of entities: 20001
Number of relations: 1
Number of attributes: 5
Number of relation triples: 20000
Number of attribute triples: 100000
Number of local relation triples: 20000
Number of local attribute triples: 100000

Number of rt_dict: 31014
Number of hr_dict: 31018
entity relations dict: 31014
Number of av_dict: 20000
entity attributes dict: 20000

KG statistics:
Number of entities: 31018
Number of relations: 5
Number of attributes: 1
Number of relation triples: 64357
Number of attribute triples: 20000
Number of local relation triples: 64357
Number of local attribute triples: 20000

../../output/results/Paper/BrazilianEcommerce/ ../../datasets/Ontologies/Paper/BrazilianEcommerce/Basic-LLM// ['..', '..', 'datasets', 'Ontologies', 'Paper', 'BrazilianEcommerce', 'Basic-LLM'] 721_5fold/1/ HolE
results output folder: ../../output/results/Paper/BrazilianEcommerce/HolE/Basic-LLM/721_5fold/1/20231120204345/
epoch 1, avg. triple loss: 0.1615, cost time: 23.7077s
epoch 2, avg. triple loss: 0.0342, cost time: 23.3814s
epoch 3, avg. triple loss: 0.0208, cost time: 23.1794s
epoch 4, avg. triple loss: 0.0168, cost time: 23.3539s
epoch 5, avg. triple loss: 0.0140, cost time: 22.9043s
epoch 6, avg. triple loss: 0.0121, cost time: 22.8207s
epoch 7, avg. triple loss: 0.0105, cost time: 22.7149s
epoch 8, avg. triple loss: 0.0093, cost time: 22.5423s
epoch 9, avg. triple loss: 0.0082, cost time: 22.6786s
epoch 10, avg. triple loss: 0.0074, cost time: 22.6865s
epoch 11, avg. triple loss: 0.0068, cost time: 22.7736s
epoch 12, avg. triple loss: 0.0062, cost time: 22.5743s
epoch 13, avg. triple loss: 0.0058, cost time: 22.7587s
epoch 14, avg. triple loss: 0.0054, cost time: 22.8521s
epoch 15, avg. triple loss: 0.0051, cost time: 22.5732s
epoch 16, avg. triple loss: 0.0048, cost time: 22.8590s
epoch 17, avg. triple loss: 0.0046, cost time: 22.8399s
epoch 18, avg. triple loss: 0.0042, cost time: 22.9148s
epoch 19, avg. triple loss: 0.0041, cost time: 22.8403s
epoch 20, avg. triple loss: 0.0040, cost time: 22.6722s
epoch 21, avg. triple loss: 0.0040, cost time: 22.6089s
epoch 22, avg. triple loss: 0.0037, cost time: 22.5855s
epoch 23, avg. triple loss: 0.0036, cost time: 22.7692s
epoch 24, avg. triple loss: 0.0034, cost time: 22.6941s
epoch 25, avg. triple loss: 0.0033, cost time: 22.7621s
epoch 26, avg. triple loss: 0.0033, cost time: 22.8627s
epoch 27, avg. triple loss: 0.0032, cost time: 22.9352s
epoch 28, avg. triple loss: 0.0030, cost time: 22.5744s
epoch 29, avg. triple loss: 0.0031, cost time: 22.9071s
epoch 30, avg. triple loss: 0.0028, cost time: 22.6586s
epoch 31, avg. triple loss: 0.0029, cost time: 22.9558s
epoch 32, avg. triple loss: 0.0027, cost time: 22.8914s
epoch 33, avg. triple loss: 0.0028, cost time: 22.6458s
epoch 34, avg. triple loss: 0.0028, cost time: 22.8835s
epoch 35, avg. triple loss: 0.0028, cost time: 23.0440s
epoch 36, avg. triple loss: 0.0026, cost time: 22.8642s
epoch 37, avg. triple loss: 0.0026, cost time: 22.7426s
epoch 38, avg. triple loss: 0.0025, cost time: 22.8774s
epoch 39, avg. triple loss: 0.0025, cost time: 22.8301s
epoch 40, avg. triple loss: 0.0024, cost time: 22.8293s
epoch 41, avg. triple loss: 0.0023, cost time: 22.9220s
epoch 42, avg. triple loss: 0.0023, cost time: 23.0355s
epoch 43, avg. triple loss: 0.0023, cost time: 22.9917s
epoch 44, avg. triple loss: 0.0023, cost time: 22.6924s
epoch 45, avg. triple loss: 0.0021, cost time: 22.8807s
epoch 46, avg. triple loss: 0.0022, cost time: 22.9764s
epoch 47, avg. triple loss: 0.0022, cost time: 22.9825s
epoch 48, avg. triple loss: 0.0022, cost time: 22.7302s
epoch 49, avg. triple loss: 0.0022, cost time: 22.6777s
epoch 50, avg. triple loss: 0.0021, cost time: 22.6975s
epoch 51, avg. triple loss: 0.0020, cost time: 22.8142s
