load arguments: {'training_data': '../../datasets/', 'output': '../../output/results/Paper/BigBasketProducts/', 'dataset_division': '721_5fold', 'embedding_module': 'RotatE', 'alignment_module': 'sharing', 'search_module': 'greedy', 'dim': 100, 'init': 'uniform', 'ent_l2_norm': True, 'rel_l2_norm': True, 'neg_sampling': 'uniform', 'neg_triple_num': 10, 'gamma': 12.0, 'learning_rate': 0.1, 'optimizer': 'Adam', 'max_epoch': 2000, 'batch_size': 5000, 'batch_threads_num': 2, 'test_threads_num': 2, 'ordered': True, 'start_valid': 200, 'eval_freq': 10, 'stop_metric': 'hits1', 'eval_metric': 'inner', 'csls': 10, 'top_k': [1, 5, 10, 50], 'is_save': True, 'eval_norm': True}
RotatE
<openea.modules.args.args_hander.ARGs object at 0x7fe82dcd3780>
read relation triples: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/rel_triples_1
read relation triples: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/rel_triples_2
read attribute triples: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/attr_triples_1
read attribute triples: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/attr_triples_2
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/721_5fold/1/train_links
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/721_5fold/1/valid_links
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/721_5fold/1/test_links
Number of rt_dict: 19867
Number of hr_dict: 11664
entity relations dict: 19867
Number of av_dict: 19867
entity attributes dict: 19867

KG statistics:
Number of entities: 19872
Number of relations: 5
Number of attributes: 9
Number of relation triples: 44825
Number of attribute triples: 47597
Number of local relation triples: 44825
Number of local attribute triples: 47597

Number of rt_dict: 19867
Number of hr_dict: 11664
entity relations dict: 19867
Number of av_dict: 19867
entity attributes dict: 19867

KG statistics:
Number of entities: 19872
Number of relations: 5
Number of attributes: 9
Number of relation triples: 44825
Number of attribute triples: 47597
Number of local relation triples: 44825
Number of local attribute triples: 47597

Number of rt_dict: 19867
Number of hr_dict: 11664
entity relations dict: 19867
Number of av_dict: 19867
entity attributes dict: 19867

KG statistics:
Number of entities: 19872
Number of relations: 5
Number of attributes: 9
Number of relation triples: 44825
Number of attribute triples: 47597
Number of local relation triples: 44825
Number of local attribute triples: 47597

Number of rt_dict: 19867
Number of hr_dict: 11664
entity relations dict: 19867
Number of av_dict: 19867
entity attributes dict: 19867

KG statistics:
Number of entities: 19872
Number of relations: 5
Number of attributes: 9
Number of relation triples: 44825
Number of attribute triples: 47597
Number of local relation triples: 44825
Number of local attribute triples: 47597

../../output/results/Paper/BigBasketProducts/ ../../datasets/Ontologies/Paper/BigBasketProducts/Gold-Gold/ ['..', '..', 'datasets', 'Ontologies', 'Paper', 'BigBasketProducts', 'Gold-Gold'] 721_5fold/1/ RotatE
results output folder: ../../output/results/Paper/BigBasketProducts/RotatE/Gold-Gold/721_5fold/1/20231030135712/
epoch 1, avg. triple loss: 2.4448, cost time: 45.8454s
epoch 2, avg. triple loss: 0.6657, cost time: 46.0314s
epoch 3, avg. triple loss: 0.3373, cost time: 44.7589s
epoch 4, avg. triple loss: 0.2201, cost time: 43.8995s
epoch 5, avg. triple loss: 0.1692, cost time: 44.1275s
epoch 6, avg. triple loss: 0.1400, cost time: 41.6134s
epoch 7, avg. triple loss: 0.1214, cost time: 43.9553s
epoch 8, avg. triple loss: 0.1081, cost time: 43.2525s
epoch 9, avg. triple loss: 0.0980, cost time: 42.1905s
epoch 10, avg. triple loss: 0.0898, cost time: 41.8551s
epoch 11, avg. triple loss: 0.0829, cost time: 41.2048s
epoch 12, avg. triple loss: 0.0773, cost time: 41.5447s
epoch 13, avg. triple loss: 0.0725, cost time: 40.0538s
epoch 14, avg. triple loss: 0.0682, cost time: 42.0622s
epoch 15, avg. triple loss: 0.0647, cost time: 39.0194s
epoch 16, avg. triple loss: 0.0615, cost time: 40.5929s
epoch 17, avg. triple loss: 0.0585, cost time: 44.0413s
epoch 18, avg. triple loss: 0.0558, cost time: 46.8446s
epoch 19, avg. triple loss: 0.0536, cost time: 44.6430s
epoch 20, avg. triple loss: 0.0516, cost time: 46.5919s
epoch 21, avg. triple loss: 0.0496, cost time: 46.0733s
epoch 22, avg. triple loss: 0.0478, cost time: 45.7675s
epoch 23, avg. triple loss: 0.0461, cost time: 48.4354s
epoch 24, avg. triple loss: 0.0447, cost time: 47.2939s
epoch 25, avg. triple loss: 0.0432, cost time: 48.7659s
epoch 26, avg. triple loss: 0.0421, cost time: 46.8604s
epoch 27, avg. triple loss: 0.0408, cost time: 48.2847s
epoch 28, avg. triple loss: 0.0397, cost time: 45.5453s
epoch 29, avg. triple loss: 0.0387, cost time: 40.2858s
epoch 30, avg. triple loss: 0.0377, cost time: 45.1557s
epoch 31, avg. triple loss: 0.0368, cost time: 41.0958s
epoch 32, avg. triple loss: 0.0360, cost time: 38.4994s
epoch 33, avg. triple loss: 0.0351, cost time: 35.0941s
epoch 34, avg. triple loss: 0.0344, cost time: 38.4582s
epoch 35, avg. triple loss: 0.0338, cost time: 38.2944s
epoch 36, avg. triple loss: 0.0331, cost time: 37.3057s
epoch 37, avg. triple loss: 0.0325, cost time: 37.2154s
epoch 38, avg. triple loss: 0.0318, cost time: 37.6822s
epoch 39, avg. triple loss: 0.0313, cost time: 39.1024s
epoch 40, avg. triple loss: 0.0307, cost time: 37.5019s
epoch 41, avg. triple loss: 0.0303, cost time: 37.7751s
epoch 42, avg. triple loss: 0.0298, cost time: 36.1153s
epoch 43, avg. triple loss: 0.0294, cost time: 36.4049s
epoch 44, avg. triple loss: 0.0289, cost time: 33.2134s
epoch 45, avg. triple loss: 0.0285, cost time: 35.2865s
epoch 46, avg. triple loss: 0.0281, cost time: 33.3030s
epoch 47, avg. triple loss: 0.0277, cost time: 39.3446s
epoch 48, avg. triple loss: 0.0274, cost time: 38.5357s
epoch 49, avg. triple loss: 0.0269, cost time: 36.7978s
epoch 50, avg. triple loss: 0.0267, cost time: 37.7284s
