load arguments: {'training_data': '../../datasets/', 'output': '../../output/results/Paper/BigBasketProducts/', 'dataset_division': '721_5fold', 'embedding_module': 'HolE', 'alignment_module': 'sharing', 'search_module': 'greedy', 'dim': 100, 'init': 'xavier', 'ent_l2_norm': True, 'rel_l2_norm': True, 'loss_norm': 'L2', 'margin': 0.2, 'neg_sampling': 'uniform', 'neg_triple_num': 1, 'learning_rate': 0.01, 'optimizer': 'Adagrad', 'max_epoch': 2000, 'batch_size': 5000, 'batch_threads_num': 2, 'test_threads_num': 3, 'ordered': True, 'start_valid': 100, 'eval_freq': 10, 'stop_metric': 'hits1', 'eval_metric': 'inner', 'csls': 10, 'top_k': [1, 5, 10, 50], 'is_save': True, 'eval_norm': False}
HolE
<openea.modules.args.args_hander.ARGs object at 0x7f2b18fd4748>
read relation triples: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//rel_triples_1
read relation triples: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//rel_triples_2
read attribute triples: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//attr_triples_1
read attribute triples: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//attr_triples_2
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//721_5fold/1/train_links
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//721_5fold/1/valid_links
read links: ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM//721_5fold/1/test_links
Number of rt_dict: 6769
Number of hr_dict: 8140
entity relations dict: 6769
Number of av_dict: 14909
entity attributes dict: 14909

KG statistics:
Number of entities: 14909
Number of relations: 1
Number of attributes: 8
Number of relation triples: 8140
Number of attribute triples: 61288
Number of local relation triples: 8140
Number of local attribute triples: 61288

Number of rt_dict: 6769
Number of hr_dict: 8140
entity relations dict: 6769
Number of av_dict: 14909
entity attributes dict: 14909

KG statistics:
Number of entities: 14909
Number of relations: 1
Number of attributes: 8
Number of relation triples: 8140
Number of attribute triples: 61288
Number of local relation triples: 8140
Number of local attribute triples: 61288

Number of rt_dict: 6769
Number of hr_dict: 8140
entity relations dict: 6769
Number of av_dict: 14909
entity attributes dict: 14909

KG statistics:
Number of entities: 14909
Number of relations: 1
Number of attributes: 8
Number of relation triples: 8140
Number of attribute triples: 61288
Number of local relation triples: 8140
Number of local attribute triples: 61288

Number of rt_dict: 6769
Number of hr_dict: 8140
entity relations dict: 6769
Number of av_dict: 14909
entity attributes dict: 14909

KG statistics:
Number of entities: 14909
Number of relations: 1
Number of attributes: 8
Number of relation triples: 8140
Number of attribute triples: 61288
Number of local relation triples: 8140
Number of local attribute triples: 61288

../../output/results/Paper/BigBasketProducts/ ../../datasets/Ontologies/Paper/BigBasketProducts/LLM-LLM// ['..', '..', 'datasets', 'Ontologies', 'Paper', 'BigBasketProducts', 'LLM-LLM'] 721_5fold/1/ HolE
results output folder: ../../output/results/Paper/BigBasketProducts/HolE/LLM-LLM/721_5fold/1/20231031001453/
epoch 1, avg. triple loss: 0.2017, cost time: 17.5727s
epoch 2, avg. triple loss: 0.0672, cost time: 19.4578s
epoch 3, avg. triple loss: 0.0255, cost time: 21.1797s
epoch 4, avg. triple loss: 0.0160, cost time: 19.6467s
epoch 5, avg. triple loss: 0.0122, cost time: 21.4760s
epoch 6, avg. triple loss: 0.0104, cost time: 22.4058s
epoch 7, avg. triple loss: 0.0089, cost time: 17.7586s
epoch 8, avg. triple loss: 0.0080, cost time: 18.5598s
epoch 9, avg. triple loss: 0.0071, cost time: 19.1989s
epoch 10, avg. triple loss: 0.0067, cost time: 18.0158s
epoch 11, avg. triple loss: 0.0063, cost time: 18.2214s
epoch 12, avg. triple loss: 0.0056, cost time: 20.9695s
epoch 13, avg. triple loss: 0.0054, cost time: 18.1152s
epoch 14, avg. triple loss: 0.0051, cost time: 17.6906s
epoch 15, avg. triple loss: 0.0050, cost time: 18.4178s
epoch 16, avg. triple loss: 0.0048, cost time: 16.8489s
epoch 17, avg. triple loss: 0.0047, cost time: 17.1962s
epoch 18, avg. triple loss: 0.0042, cost time: 17.4049s
epoch 19, avg. triple loss: 0.0043, cost time: 17.2227s
epoch 20, avg. triple loss: 0.0039, cost time: 16.8296s
epoch 21, avg. triple loss: 0.0040, cost time: 20.0556s
epoch 22, avg. triple loss: 0.0038, cost time: 17.3109s
epoch 23, avg. triple loss: 0.0036, cost time: 17.2270s
epoch 24, avg. triple loss: 0.0036, cost time: 15.4077s
epoch 25, avg. triple loss: 0.0035, cost time: 15.4898s
epoch 26, avg. triple loss: 0.0033, cost time: 15.1827s
epoch 27, avg. triple loss: 0.0033, cost time: 15.7288s
epoch 28, avg. triple loss: 0.0034, cost time: 15.6489s
epoch 29, avg. triple loss: 0.0032, cost time: 16.7769s
epoch 30, avg. triple loss: 0.0032, cost time: 15.0472s
epoch 31, avg. triple loss: 0.0029, cost time: 15.1071s
epoch 32, avg. triple loss: 0.0030, cost time: 13.8375s
epoch 33, avg. triple loss: 0.0028, cost time: 16.8347s
epoch 34, avg. triple loss: 0.0029, cost time: 14.2520s
epoch 35, avg. triple loss: 0.0028, cost time: 16.5264s
epoch 36, avg. triple loss: 0.0028, cost time: 15.7071s
epoch 37, avg. triple loss: 0.0027, cost time: 13.3454s
epoch 38, avg. triple loss: 0.0027, cost time: 15.1427s
epoch 39, avg. triple loss: 0.0026, cost time: 14.1642s
epoch 40, avg. triple loss: 0.0026, cost time: 13.4904s
epoch 41, avg. triple loss: 0.0026, cost time: 14.5292s
epoch 42, avg. triple loss: 0.0025, cost time: 14.9871s
epoch 43, avg. triple loss: 0.0025, cost time: 13.4261s
epoch 44, avg. triple loss: 0.0025, cost time: 14.9452s
epoch 45, avg. triple loss: 0.0024, cost time: 13.9306s
epoch 46, avg. triple loss: 0.0023, cost time: 12.9001s
epoch 47, avg. triple loss: 0.0024, cost time: 11.0598s
epoch 48, avg. triple loss: 0.0023, cost time: 11.2825s
epoch 49, avg. triple loss: 0.0023, cost time: 10.8853s
epoch 50, avg. triple loss: 0.0023, cost time: 12.8826s
epoch 51, avg. triple loss: 0.0022, cost time: 12.5645s
epoch 52, avg. triple loss: 0.0022, cost time: 12.9973s
epoch 53, avg. triple loss: 0.0022, cost time: 13.2566s
epoch 54, avg. triple loss: 0.0022, cost time: 12.3446s
epoch 55, avg. triple loss: 0.0022, cost time: 12.6927s
epoch 56, avg. triple loss: 0.0021, cost time: 13.1326s
