load arguments: {'training_data': '../../OntologySummit/AmazonRatings/EntityAlignment/', 'output': '../../OntologySummit/AmazonRatings/EntityAlignment/results/', 'dataset_division': '541_5fold', 'embedding_module': 'TransH', 'alignment_module': 'sharing', 'search_module': 'greedy', 'dim': 100, 'init': 'normal', 'ent_l2_norm': True, 'rel_l2_norm': True, 'loss_norm': 'L2', 'margin': 1.5, 'loss': 'margin-based', 'neg_sampling': 'uniform', 'neg_triple_num': 1, 'learning_rate': 0.01, 'optimizer': 'Adagrad', 'max_epoch': 2000, 'batch_size': 5000, 'batch_threads_num': 2, 'test_threads_num': 4, 'ordered': True, 'start_valid': 100, 'eval_freq': 10, 'stop_metric': 'hits1', 'eval_metric': 'inner', 'csls': 10, 'top_k': [1, 5, 10, 50], 'is_save': True, 'eval_norm': False}
TransH
<openea.modules.args.args_hander.ARGs object at 0x7fbca81c29b0>
read relation triples: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/rel_triples_1
read relation triples: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/rel_triples_2
read attribute triples: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/attr_triples_1
read attribute triples: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/attr_triples_2
read links: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/541_5fold/1/train_links
read links: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/541_5fold/1/valid_links
read links: ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/541_5fold/1/test_links
Number of rt_dict: 40499
Number of hr_dict: 20502
entity relations dict: 40499
Number of av_dict: 40499
entity attributes dict: 40499

KG statistics:
Number of entities: 40502
Number of relations: 3
Number of attributes: 4
Number of relation triples: 80499
Number of attribute triples: 60499
Number of local relation triples: 80499
Number of local attribute triples: 60499

Number of rt_dict: 40499
Number of hr_dict: 20502
entity relations dict: 40499
Number of av_dict: 40499
entity attributes dict: 40499

KG statistics:
Number of entities: 40502
Number of relations: 3
Number of attributes: 4
Number of relation triples: 80499
Number of attribute triples: 60499
Number of local relation triples: 80499
Number of local attribute triples: 60499

Number of rt_dict: 40499
Number of hr_dict: 20502
entity relations dict: 40499
Number of av_dict: 40499
entity attributes dict: 40499

KG statistics:
Number of entities: 40502
Number of relations: 3
Number of attributes: 4
Number of relation triples: 80499
Number of attribute triples: 60499
Number of local relation triples: 80499
Number of local attribute triples: 60499

Number of rt_dict: 40499
Number of hr_dict: 20502
entity relations dict: 40499
Number of av_dict: 40499
entity attributes dict: 40499

KG statistics:
Number of entities: 40502
Number of relations: 3
Number of attributes: 4
Number of relation triples: 80499
Number of attribute triples: 60499
Number of local relation triples: 80499
Number of local attribute triples: 60499

../../OntologySummit/AmazonRatings/EntityAlignment/results/ ../../OntologySummit/AmazonRatings/EntityAlignment/LLM-LLM/ ['..', '..', 'OntologySummit', 'AmazonRatings', 'EntityAlignment', 'LLM-LLM'] 541_5fold/1/ TransH
results output folder: ../../OntologySummit/AmazonRatings/EntityAlignment/results/TransH/LLM-LLM/541_5fold/1/20231105201112/
epoch 1, avg. triple loss: 1.0110, cost time: 25.3763s
epoch 2, avg. triple loss: 0.8143, cost time: 30.5140s
epoch 3, avg. triple loss: 0.7345, cost time: 31.2132s
epoch 4, avg. triple loss: 0.6794, cost time: 25.7890s
epoch 5, avg. triple loss: 0.6329, cost time: 28.2059s
epoch 6, avg. triple loss: 0.5932, cost time: 26.0111s
epoch 7, avg. triple loss: 0.5568, cost time: 26.0341s
epoch 8, avg. triple loss: 0.5258, cost time: 28.7646s
epoch 9, avg. triple loss: 0.4989, cost time: 27.6662s
epoch 10, avg. triple loss: 0.4749, cost time: 25.6065s
epoch 11, avg. triple loss: 0.4513, cost time: 33.7506s
epoch 12, avg. triple loss: 0.4322, cost time: 25.6091s
epoch 13, avg. triple loss: 0.4148, cost time: 28.8152s
epoch 14, avg. triple loss: 0.3967, cost time: 27.6140s
epoch 15, avg. triple loss: 0.3813, cost time: 28.3233s
epoch 16, avg. triple loss: 0.3667, cost time: 28.3070s
epoch 17, avg. triple loss: 0.3512, cost time: 28.4090s
epoch 18, avg. triple loss: 0.3387, cost time: 32.2876s
epoch 19, avg. triple loss: 0.3270, cost time: 36.9549s
epoch 20, avg. triple loss: 0.3156, cost time: 34.3325s
epoch 21, avg. triple loss: 0.3058, cost time: 34.3749s
epoch 22, avg. triple loss: 0.2952, cost time: 35.5616s
epoch 23, avg. triple loss: 0.2858, cost time: 35.7719s
epoch 24, avg. triple loss: 0.2764, cost time: 38.3852s
epoch 25, avg. triple loss: 0.2687, cost time: 37.5310s
epoch 26, avg. triple loss: 0.2595, cost time: 31.7399s
epoch 27, avg. triple loss: 0.2522, cost time: 35.3029s
epoch 28, avg. triple loss: 0.2456, cost time: 36.6324s
epoch 29, avg. triple loss: 0.2379, cost time: 38.0561s
epoch 30, avg. triple loss: 0.2321, cost time: 33.4004s
epoch 31, avg. triple loss: 0.2251, cost time: 33.2163s
epoch 32, avg. triple loss: 0.2203, cost time: 33.3152s
epoch 33, avg. triple loss: 0.2138, cost time: 35.9637s
epoch 34, avg. triple loss: 0.2097, cost time: 38.8004s
epoch 35, avg. triple loss: 0.2047, cost time: 34.5991s
epoch 36, avg. triple loss: 0.2027, cost time: 37.9080s
epoch 37, avg. triple loss: 0.1979, cost time: 39.2874s
epoch 38, avg. triple loss: 0.1952, cost time: 36.0372s
epoch 39, avg. triple loss: 0.1893, cost time: 35.9031s
epoch 40, avg. triple loss: 0.1876, cost time: 34.6122s
epoch 41, avg. triple loss: 0.1820, cost time: 31.0914s
epoch 42, avg. triple loss: 0.1805, cost time: 31.0291s
epoch 43, avg. triple loss: 0.1781, cost time: 37.3826s
epoch 44, avg. triple loss: 0.1745, cost time: 37.9217s
epoch 45, avg. triple loss: 0.1736, cost time: 34.2476s
epoch 46, avg. triple loss: 0.1720, cost time: 33.3214s
epoch 47, avg. triple loss: 0.1693, cost time: 37.1999s
epoch 48, avg. triple loss: 0.1667, cost time: 36.5687s
epoch 49, avg. triple loss: 0.1649, cost time: 36.6668s
epoch 50, avg. triple loss: 0.1630, cost time: 35.3144s
epoch 51, avg. triple loss: 0.1610, cost time: 38.5946s
epoch 52, avg. triple loss: 0.1605, cost time: 35.5916s
